KlasseAttribuutID	IMBORGUID	Klasse	Multipliciteit	Attribuut	Informatiemodel	Eenheid	Enumeratietype	OAGBD
5374	6bd40662-b682-460a-982d-1483b4674af2	8921	15167	762	4	14500	null	B
5375	3c8e4603-0769-4973-83f6-1093daa16103	8921	15167	758	4	14500	null	O
5376	8dbfe023-a36b-4df3-bd8f-b84db81dcdb9	8921	15167	755	4	14500	null	O
5377	d6ef4de3-47ea-47e3-a7ba-ebf1c280899f	8921	15167	463	4	14491	null	O
5378	8b8238f2-b845-48e4-9dd7-11571424bdf0	8921	15167	429	4	null	16201	O
5379	78d0f0c9-d7a8-4087-b7a4-b9b71ec0f95e	8921	15167	469	3	14491	null	O
5380	8b588e55-223d-4197-a15d-fc3e11141a49	8921	15167	468	3	14490	null	O
5381	32e00b21-2e75-405b-971b-14e80fd579ac	8921	15167	470	4	14500	null	O
5382	bdb25e81-6f98-4898-963e-56e2b8fea654	8921	15167	467	3	14498	null	O
5383	99278e8f-78cf-403d-b80f-c1443029bf4a	8921	15167	611	4	null	16202	O
5384	7399e47f-2df1-402f-98c4-ca75eb0528c1	8921	15167	610	4	null	null	O
5385	cee05c2e-6db8-4d75-8817-feef91a8f3b4	8921	15167	580	4	14500	null	O
5386	9cb490b1-438e-4494-aa12-dd5ae85f4371	8921	15167	571	4	null	null	O
5387	baaab331-55f8-4770-83bd-98332842e58e	8921	15167	506	4	14500	null	O
5388	27685ad7-af1b-4f20-9374-5aff27f9ea43	8921	15167	504	4	14500	null	O
5389	aa558e86-99bd-411e-9041-47fe28fcaef6	8921	15167	503	4	14500	null	O
5390	77bd38d6-1e6b-4bcb-ac31-ba9a23923206	8980	15167	778	5	null	null	G
5391	b00aed59-1bf1-40a3-bdf3-63d18827b593	14815	15167	396	5	null	null	G
5392	5c99c381-c5c1-4f85-870e-e0eebade5ddf	14815	15167	375	4	null	16204	O
5393	b69562b8-384f-4fba-96b3-6889af201766	8921	15167	376	4	null	16205	O
5394	8fdef9c4-c756-4293-90eb-21d65d105929	8921	15167	375	4	null	16206	O
5395	ac66d9a5-b5b1-4470-a2ad-5bb960cfedb6	8922	15167	376	4	null	16207	O
5396	864799fa-fab8-4c87-a79c-d3cd16a477e0	8922	15167	375	4	null	16208	O
5397	24cf2428-e95d-4dc3-b8b4-72abaf1bd251	8921	15167	1072	4	null	16209	O
5398	baab0009-f5c2-45c5-a43b-f3d7bc8970f5	8922	15167	1072	4	null	16210	O
5399	2449df2a-dcbd-43dc-ab39-30073909b654	14836	15167	375	4	null	16211	O
5400	7f4aa809-9d84-47eb-9b77-fca5ce12b73d	14836	15167	1025	5	null	null	G
5401	e5e20f8d-65ca-4772-808b-1e50f84117aa	14818	15167	602	4	null	null	B
5402	f73d8064-8510-4bf6-bf25-7ee3635be6c9	14818	15167	405	4	null	16213	B
5403	a189cb1d-cbc9-4f24-a30e-4f8a846ec280	14818	15167	652	4	null	16214	B
5404	d58bac3d-86b7-41b4-a143-385b0e1a1253	14818	15167	658	4	null	null	B
5405	409ca306-6672-46e6-bb41-ac21959f9dd9	14818	15167	343	4	14488	null	B
5406	a5744870-979a-4175-9f8b-ccbf0a1a764e	14818	15167	375	4	null	16216	O
5407	d7b8bef0-6a6a-4c15-945e-4caca944a821	14818	15167	376	4	null	16217	O
5408	6618503c-2fa9-485a-9085-01b7f9b5c03b	8917	15167	602	4	null	null	B
5409	d60570f8-8592-48e7-b28b-2511b53b7c99	8917	15167	405	4	null	16219	B
5410	d5189651-4a8b-499e-b186-b98cc726a617	8917	15167	652	4	null	16220	B
5411	80f77146-7eba-499f-9aa5-f62cafc2b53d	8917	15167	658	4	null	null	B
5412	be76c3e0-2593-4aba-b918-d915ff791141	8917	15167	343	4	14488	null	B
5413	2d9cc0a1-dfea-4525-82e1-87ee233bd679	8917	15167	375	4	null	16222	O
5415	ff46c18c-874d-4b5d-b43d-94ecdf235478	8917	15167	366	4	null	16224	B
5416	ec38a905-8f0c-48e2-bb02-d28debdd00dc	8917	15167	404	4	null	16225	B
5417	a869b1ea-c7c7-4503-8099-5a3497715a1e	8620	15167	375	4	null	16226	O
5418	4dff3ade-daf6-423e-9e53-0f641a748b14	8623	15167	652	4	null	16227	B
5419	c40db6df-cdd6-4c4c-8f56-bf012c7ff93e	8623	15167	375	4	null	16228	O
5420	68947ce1-fab9-4c31-99e1-971ec6e964f3	14819	15167	375	4	null	16229	O
5421	16cd1e9e-aee3-4526-bee3-3fa5038dc678	14819	15167	652	4	null	16230	B
5422	c56aaee4-56fc-42f6-a6c6-2344dc46e38e	8915	15167	445	4	14497	null	B
5423	25e2cff2-2b8e-408b-9d6e-bfc3609396b7	8915	15167	652	4	null	16231	B
5424	4fd8eeb9-a70e-4641-afb2-f2fc18acd912	8915	15167	679	4	null	null	B
5425	fa09b68f-215c-4d33-9d29-4b8a93e04f2d	8915	15167	624	4	null	16233	B
5426	a31560a9-371f-4075-b768-3a01eb95fcae	8915	15167	585	4	null	null	B
5427	b3280003-2f9b-4fe5-8878-ce543d5ce5c5	8914	15167	375	4	null	16235	O
5428	d1e26083-c8bc-48e3-ae04-7862311933f5	8914	15167	376	4	null	16236	O
5429	94ca57c3-0d02-470d-a5b9-4f77001bee8f	8914	15167	343	4	14488	null	B
5430	df6abbf9-6bfa-4038-ac09-034a1056ee42	8914	15167	404	4	null	16237	B
5431	1338f822-94b8-4dba-951f-799656cbc325	8914	15167	449	4	null	16238	A
5432	f36ca17c-ff4d-43f4-8026-4afdd842e679	14818	15167	664	4	14498	null	B
5433	be44200d-9cab-49c4-a0cc-36e372d86bc7	8635	15167	652	4	null	16239	B
5434	86ee28d9-36cf-4177-a95a-ddb9861e9972	8635	15167	375	4	null	16240	O
5435	469e5e02-a406-4cb3-9e0c-73855b4e5b11	8914	15167	652	4	null	16241	B
5436	2dd94387-3255-41c7-abdb-4f9ebaa1d8c6	8932	15167	652	4	null	16242	B
5437	a0a2f494-a81a-4263-84a1-ec209f52c98b	8932	15167	602	4	null	null	B
5438	c1c0f2ec-19c7-446e-a08b-738b9b853376	8932	15167	405	4	null	16244	B
5439	acd2125d-1ffa-4b2c-b43b-a6fe91479fd4	8935	15167	375	4	null	16245	O
5440	2ee53749-fb7a-4a68-ae5e-8636d121517e	8935	15167	652	4	null	16246	B
5441	1dd9b9e1-b657-427e-8b0e-47ec5a25119d	8597	15167	375	4	null	16247	O
5443	748c65e3-351a-4d5b-bb4c-7ea58a904935	8597	15167	376	4	null	16248	O
5444	54d4e455-4d98-433a-b87e-1991998ade01	8597	15167	445	4	14497	null	B
5445	f88b18dc-0a8e-4ee4-8706-062addfc13f1	8597	15167	679	4	null	null	B
5446	9004f60a-0e25-4269-8279-3cddc8fe482f	8597	15167	624	4	null	16250	B
5447	c9139d0b-1dcc-45ab-be7c-2439d64b520b	8597	15167	449	4	null	16251	A
5448	f2efb337-50c2-46b1-b625-4a3cc629ae94	8597	15167	585	4	null	null	B
5449	f41609ff-6607-4184-9e8f-0c0dddf4f468	8937	15167	375	4	null	16253	O
5450	d8a542d2-d83a-4647-b204-7c176353f457	8937	15167	376	4	null	16254	O
5451	4882137e-5415-40a4-81e8-7c29999d3c69	8656	15167	375	4	null	16255	O
5452	08851f30-6432-4b83-bb97-2e52b741f172	8656	15167	660	4	null	16256	O
5453	59e77f8b-129d-4439-b730-d7870cf69977	8656	15167	376	4	null	16257	O
5454	17f68d74-31ac-4c53-822d-77a7ee66d435	8656	15167	624	4	null	16258	B
5455	df14f2fa-7f32-4177-8bd0-3f50c2069e2c	8656	15167	343	4	14488	null	B
5456	d25b5ae8-9971-4f20-b0a5-4059c7c657a9	8656	15167	404	4	null	16259	B
5457	e715f1b9-d4fd-4952-9a22-cc4ae9860ae3	8940	15167	652	4	null	16260	B
5458	e29b2d75-539e-4868-add1-29c44d51bf88	8940	15167	375	4	null	16261	O
5459	4fad525b-223d-4c3c-bce3-d2986ba69d20	14845	15168	14848	4	null	16262	B
5460	9a3e77e5-5cfb-4b5a-b083-20505f865fe3	14845	15168	14847	4	null	16263	B
5461	993f9eca-3812-45a8-a65b-c4714a0335b6	14846	15167	14848	4	null	16264	B
5462	6bce354f-2898-4cf4-93c3-2c93c992c236	14846	15167	14847	4	null	16265	B
5463	61cf7475-6a2e-4061-8de9-3b6bc7741050	101	15167	14848	4	null	16266	B
5464	16f4a966-4333-4702-954b-c60aec2b2708	101	15167	14847	4	null	16267	B
5465	ae12e9d8-d0b7-417b-8687-91b41dd94409	14910	15167	1025	5	null	null	G
5466	92bae276-f28d-41d7-9731-74c5ee4cbf73	14911	15167	1025	5	null	null	G
5467	a7895caf-20b2-410d-9bfc-3f983d4c8e2a	14912	15167	1025	5	null	null	G
5468	00a7f48e-056e-42ed-99aa-a40f17bae504	14913	15167	1025	5	null	null	G
5469	445fce34-acc3-4f96-a956-3fe71b152b99	14924	15167	1025	5	null	null	G
5470	2e4143b1-f54f-4517-a01c-40a629af97eb	14925	15167	1025	5	null	null	G
5471	1e988cc7-a960-4970-a737-e7029f1c48f2	9766	15167	596	4	null	null	O
5472	6abe4695-6ad8-4893-a150-67ade62c680a	14930	15167	1025	5	null	null	G
5473	eae672ea-8863-4dc8-82b4-1ee19f9647ae	14917	15167	1025	5	null	null	G
5474	5df17981-bcc1-4d37-b272-d65948c7649f	14918	15167	1025	5	null	null	G
5475	44377d6b-a0e5-41c2-9d47-9a48560df84d	14920	15167	1025	5	null	null	G
5476	e3774ea4-bfc8-4c9e-93fe-8928812a45f0	14921	15167	1025	5	null	null	G
5477	7b6a9595-c0ff-4eed-9b69-9285e1b5e77e	14916	15167	1025	5	null	null	G
5478	9357e89b-15e8-401e-abf8-1b19aa07f6cc	14914	15167	1025	5	null	null	G
5479	68c09ef4-b9e9-4897-bfc8-d99105e94122	14914	15167	375	4	null	16269	O
5480	373df23e-1501-44cf-a76f-b97d365822fb	14915	15167	1025	5	null	null	G
5481	ee51e309-9e79-426b-b8b0-6fc6d89ded24	14933	15167	1025	5	null	null	G
5482	fdd7a307-5046-435d-b6a3-1b839f203c36	14972	14518	420	4	null	null	O
5484	113be036-f621-4f0c-a44e-82f011653f6d	14973	15167	386	10	null	null	B
5485	d59bfc43-0671-4419-908e-f7f83c0a59fd	14973	15167	387	10	null	null	O
5486	bc3217b6-cdcc-4aa8-b0ef-e01271cce02e	14973	15167	390	10	null	null	O
5487	2c5fc485-2cb9-4b8d-b9fe-3d2509372090	14973	15167	391	10	null	null	O
5488	6506b1c6-b8db-4f31-a16a-7e8460ab5a8a	14973	14518	413	10	null	null	B
5490	3d249e56-7ed2-46a7-aba0-46c6ca7a51cb	14973	15167	781	4	null	null	B
5494	d9a26e7f-e7ef-4aef-b6d6-81fd00952c71	14969	15167	733	4	null	16270	O
5495	e7a45725-0984-4035-b4d5-9245a026d54f	14969	15167	745	4	null	null	O
5497	9dd18345-1f95-4431-ad36-886e3acf14fe	14969	15167	615	4	null	null	O
5499	c5f105d5-f2f9-4983-9482-86902caeb034	14969	15167	475	4	null	null	O
5500	9b9bdc66-afeb-4767-bbb9-55f316932dbd	14969	15167	844	4	null	16272	O
5501	a1cfe7bd-912c-4269-b9e4-e295efa17505	14969	15167	946	4	14514	null	O
5507	927e8b21-ffa6-4fac-85c8-dbc1c129936b	14958	15167	733	4	null	16273	O
5508	1f74d63e-42a7-492c-83d3-7440dc899c1a	14958	15167	745	4	null	null	O
5510	e12f6198-3fe9-4cb4-b2c8-65a270cacd93	14958	15167	615	4	null	null	O
5512	582c2b22-c1ed-4405-b4d0-747aa47e8b08	14958	15167	475	4	null	null	O
5513	156433a7-2b18-4023-85e2-b4fb8d3ad919	14958	15167	844	4	null	16275	O
5514	5d9df15c-8af9-47dc-9e30-9e7a5b72f3de	14958	15167	946	4	14514	null	O
5519	aa4dedd7-d6c0-40ca-973f-e964968f308c	14975	15167	778	4	null	null	G
5520	9e742bf1-f46e-4017-bab9-ce8192774994	14976	15167	1025	5	null	null	G
5521	eb43cba4-40d3-475f-a886-e6eb65b07bf6	14977	15167	778	4	null	null	G
5522	414d2db7-145f-43d8-8fe7-7e42f00d406d	14974	15167	778	4	null	null	G
5523	bead804c-0582-4e2f-aaed-d7d35f29200c	14967	15167	493	4	14500	null	O
5528	1988295e-1a8f-4405-98a9-d1367b8ca28e	14967	15167	353	4	14490	null	O
5535	c319466a-346e-4784-87e3-eece651c9674	14967	15167	563	4	null	null	O
5538	2f11fb96-845e-461c-b00c-d4e280b4f330	14970	15167	493	4	14500	null	O
5543	0875b3be-8896-4ddf-99dc-c136f760ceb6	14970	15167	353	4	14490	null	O
5546	52d5e52f-4b72-4921-ab4a-1e6c5e735791	14970	15167	563	4	null	null	O
5547	4b86e119-806c-48e7-a33a-8db3ec67733f	14445	15167	349	4	14488	null	G
5548	62a3729c-875b-496e-bd08-e8d83f1839a3	14445	15167	353	4	14490	null	G
5549	f855aa03-48e6-4c61-8d4f-d398d0b7e4f8	14959	15167	402	4	null	null	B
5550	310f1c36-d4f6-4a53-8ebf-9e097bdca3fe	14959	15167	1065	4	null	null	B
5551	7e35a3f4-e646-4450-b6f8-5a18f3538166	14959	15167	339	4	null	null	B
5552	6d1af238-aeb9-4d93-ace3-869e2f88beff	14959	15167	14473	4	null	16280	B
5553	6a27be89-c7d6-4cb8-872f-070de3b59211	14959	15167	601	4	null	16281	B
5554	c6b56554-0374-4e8e-8a45-d50f484da594	14813	15167	402	4	null	null	B
5555	edb2b5e2-f47d-4175-b552-8a85dc796193	14813	15167	1065	4	null	null	B
5556	7dd40dee-218d-4d61-87b9-46d642c9f1e1	14813	15167	339	4	null	null	B
5557	760590a3-429e-4379-9a10-9188a76baea1	14813	15167	14473	4	null	16284	B
5558	ddf2c944-882c-470b-bf92-b9d25c0e4fb2	14813	15167	601	4	null	16285	B
5559	ff1ee768-cf7e-4516-b1e1-73e62dfea5df	8922	15167	402	4	null	null	B
5560	501e14b1-0d7a-4258-baa1-ff93592ec192	8922	15167	1065	4	null	null	B
5561	fa84c0b6-85f0-4846-b7e2-6e85e3edfe81	8922	15167	339	4	null	null	B
5562	7512b2d4-b147-4f9c-8baf-41d759bd5f3d	8922	15167	14473	4	null	16288	B
5563	e5ee6ada-21ce-4e3e-9c42-f6c2ec4792e5	8922	15167	601	4	null	16289	B
5564	a74a095b-4d1e-4724-959e-c8229ffbbfaf	8921	15167	402	4	null	null	B
5565	659175fc-f584-4548-94a3-2482e193f5ce	8921	15167	1065	4	null	null	B
5566	d468acdb-491c-4e24-bd1d-85d441c3b93d	8921	15167	339	4	null	null	B
5567	0680d1f1-905b-48d8-b162-8b3b75d60cfb	8921	15167	14473	4	null	16292	B
5568	1389e9d1-d4dc-4af6-bdbb-1b7ba3176367	8921	15167	601	4	null	16293	B
5569	1d8c3444-4b57-418f-bded-0cf561ca7295	14983	15167	1025	5	null	null	G
5570	e3645ccf-f18a-4cdb-98e6-fc42c202f795	14982	15167	1025	5	null	null	G
5571	68b91888-8f86-446d-9301-ee285f96296d	14981	15167	1025	5	null	null	G
5572	d0409411-a87a-4481-b7d4-fe41a4b68651	14980	15167	1025	5	null	null	G
5573	63389851-056a-4547-a8d1-6457a83678da	14985	15167	1025	5	null	null	G
5574	9986fed3-72b3-4fe9-bde9-f0ac91e54097	14986	15167	1025	5	null	null	G
5575	c66a6889-b1a0-4ad6-8a34-8e961da1954b	14985	15167	776	5	null	null	G
5576	214a44c6-913c-4da3-ab3c-64e83f770f90	14986	15167	776	5	null	null	G
5584	1ba78fc4-0792-4a9e-a6c2-df7aae88a47b	14469	15167	575	4	null	16294	A
5586	bbe8d02d-727b-4eac-a455-a6943c0caf4f	14469	15168	461	4	null	16295	O
5588	1aeecf7e-9195-4994-80e5-df732aebf2b6	14469	15167	449	4	null	16296	A
5590	7764f7ef-b128-4e69-a7f3-ad15906523a0	273	15167	362	4	null	16297	O
5592	b4c1cc80-1d30-4bd0-91fe-cf8c3a6a7238	1083	15167	608	4	null	16298	O
5593	d1637d41-09c9-4e63-9eac-2cce162013f7	1087	15167	608	4	null	16299	O
5606	2e0583be-cb63-469c-b237-a743319216e3	14971	15167	925	4	null	null	B
5607	fdcd7ce8-b3cb-409e-b213-3ea6c6cabee7	14971	15167	485	4	14489	null	O
5608	3b2eec56-54c9-40f4-a00a-f6fc7720be8b	14971	15167	985	4	null	16300	B
5609	b998db4c-e75e-411e-aef4-7c1b90c55b4c	14971	15167	844	4	null	16301	O
5610	333d3855-bd0c-4a28-9ea9-3b967bb4e4ad	14971	15167	745	4	null	null	O
5612	1c3c3dba-89a6-4bf0-beff-9ea007bc78f0	14971	15168	502	4	null	16302	O
5613	548b9e3d-8291-4160-846b-add7930a943a	14971	15167	464	4	null	16303	O
5614	0bb67eea-54f1-405e-b895-efab01fc439e	14971	15167	955	4	null	null	G
5617	49a59ce6-2763-4852-8a4b-ac82f17ad26a	14971	15167	967	4	null	16304	B
5620	28b671c2-651c-4143-b446-a35feea80682	14971	15167	615	4	null	null	O
5623	f9067dd0-ed68-455a-aa3e-23db4ad21fbb	14971	15167	970	4	null	16306	O
5626	cb12afc0-dcdc-4281-862a-12c5cf290432	14989	15167	347	4	14488	null	O
5627	63e111e8-8c7f-4390-b486-f3082d1e4ced	14947	15167	347	4	14488	null	O
5628	f81f050e-a3b9-497e-8ed7-5303fe0dd3b8	14948	15167	347	4	14488	null	O
5629	8a05c15a-e104-414e-b116-b5a80ec9b91f	14946	15167	347	4	14488	null	O
5630	5e311513-1a8d-4913-8e33-a82d163f7059	14450	15167	433	4	14497	null	O
5631	3f984114-7067-44a7-ab98-2c4516c50734	9767	15167	1009	4	14488	null	O
5632	a280795f-4e41-4116-ae04-eaf7f4112fac	9767	15167	573	4	14488	null	O
5633	1b88870b-113c-4732-aa8d-4e8a8219419f	9767	15167	572	4	14488	null	O
5634	759afaa2-42af-4eb5-91cb-7160251b8aff	9767	15167	565	4	14496	null	O
5635	94baf02c-ebb4-4591-a2e5-03f80f42cdc2	9767	15167	566	4	14496	null	O
5636	09860f82-91d1-42c1-aa41-42bd3470bde8	9767	15168	722	4	null	16307	O
5637	fc65f1b8-c88e-40cc-83ad-3a7bac0c0ef5	9767	15167	1011	4	14488	null	O
5638	c5095436-9e87-409f-916a-ce17169e8572	9767	15167	1012	4	14488	null	O
5639	abdd18b9-3438-48c4-ad3d-f0774efe4f79	9767	15167	446	4	null	null	A
5640	7d070651-03de-49bf-9a84-0b4622a01335	9767	15167	1053	4	14488	null	O
5641	02cc2cdb-f875-46a7-8de9-8a40979b9534	9767	15167	434	4	null	16308	B
5642	b5ee81c4-a900-4a5f-9986-9cc3b51fd0c2	9767	15167	435	4	null	16309	B
5643	8fede8ff-212e-440f-acbd-aed6e5115ba5	9767	15167	14797	5	null	null	G
5644	695e73b0-768c-4f7a-aac7-dc6922d0c4a0	9767	15167	831	4	null	null	O
5645	c7b6284b-d7df-4491-a9a1-834f4ee9deac	9767	15167	431	4	14488	null	O
5646	6e039423-10da-4be7-82ae-1dfd4b372223	9766	15167	1009	4	14488	null	O
5647	1336b945-eb39-4e43-9681-c8b51090d4b5	9766	15167	573	4	14488	null	O
5648	c5268d7c-b5ca-48fc-a1a8-dec6bc8d6de0	9766	15167	572	4	14488	null	O
5649	6c442e44-c05b-45e1-83ee-3532fff02472	9766	15167	565	4	14496	null	O
5650	ed594528-b391-4019-bcf1-cd0e3861164f	9766	15167	566	4	14496	null	O
5651	566521fc-4eab-446b-8e11-7396bea7bd8b	9766	15168	722	4	null	16311	O
5652	6751134b-4ce7-4ad9-a746-c8e9bca56395	9766	15167	1011	4	14488	null	O
5653	cd4aa4f7-9b30-434f-bb4b-d142d453e5b2	9766	15167	1012	4	14488	null	O
5654	e8678136-308b-40d0-bf7f-9b268d5f067d	9766	15167	446	4	null	null	A
5655	7d1902a1-1b75-4fe2-ae7f-390c9ae1bffa	9766	15167	1053	4	14488	null	O
5656	1670e1bf-004f-47b2-81e4-fd4f7eb76ee4	9766	15167	434	4	null	16312	B
5657	253c4ab4-a8a9-4979-9589-60c3b2e1ccfc	9766	15167	435	4	null	16313	B
5658	a28f011a-4be8-4809-acae-f7e59dd9349e	9766	15167	14797	5	null	null	G
5659	ad7a59b7-93dd-4c0b-a4b7-5eb47011f1b4	9766	15167	831	4	null	null	O
5660	cadf1424-9494-4307-b83e-e42896ec88fd	9766	15167	431	4	14488	null	O
5661	98c48336-e79b-4739-9481-c386c09c0102	14953	15167	565	4	14496	null	A
5662	7f283fb0-5a18-4835-a58d-5e204665cef7	14953	15167	566	4	14496	null	A
5669	4fef65c1-0be5-4095-adb9-cf1e1dbe7bc6	10252	15167	375	4	null	16315	O
5670	38bb178e-4cf7-4c27-b345-6ff63eefbedb	10252	15167	1025	5	null	null	G
5671	ff02e768-962f-40d3-aef4-c1e353a8be15	10249	15167	1025	5	null	null	G
5672	827f90d6-d5c9-4f7a-86b0-5e61fa762920	10250	15167	1025	5	null	null	G
5673	bf047033-e7a4-45b4-aa20-76495de6b47b	14991	15167	1025	5	null	null	G
5674	194395fc-dc2e-492e-b04d-120973fd2aaa	1094	15167	844	4	null	16316	O
5675	2596b45e-12a6-486f-a959-536193c53bb0	37	15167	367	4	null	null	G
5676	4d0c2e46-d485-4c3d-a7cd-b246db092843	37	15167	368	4	null	null	G
5677	18dbb13c-afc7-456e-86df-8500805aa60b	130	15167	367	4	null	null	G
5678	4bd936c0-23e5-4a5e-819d-74fd51813f4f	130	15167	368	4	null	null	G
5679	bff2d4c2-d2c3-4f6a-b363-ed362c590256	228	15167	367	4	null	null	G
5680	95916671-0e77-475e-8b52-96ff1981d43c	228	15167	368	4	null	null	G
5681	55b44ac2-7d6d-44e1-ad95-2f223c0f5248	1080	15167	367	4	null	null	G
5682	8d06a82a-f663-4014-ae5b-4f3396b362e5	1080	15167	368	4	null	null	G
5683	823bc2f9-19a1-4d63-adf4-3f9f006771a8	14971	15167	367	4	null	null	G
5684	17507657-7898-4792-988f-a793334f460b	14971	15167	368	4	null	null	G
5685	5daf12b4-3eec-4a33-b26d-6aa5a78603f5	1092	15167	367	4	null	null	G
5686	1b2449bc-8147-4334-9876-90fef0fd9d54	1092	15167	368	4	null	null	G
5687	24bbd10f-8297-49d0-9e3b-00f6e69d71dc	1089	15167	367	4	null	null	G
5688	c6898fb2-b46f-433e-a54f-afb805c1dfb6	1089	15167	368	4	null	null	G
5689	fae55570-2aca-4f41-abd3-465e2a4d42bb	14959	15167	342	4	null	null	G
5691	bebbab94-5c20-4cdd-ade2-7f1b7e0d6c15	1090	15167	342	4	null	null	G
5693	93b49b03-0a9b-4ff3-9d18-322698b9e60c	1087	15167	342	4	null	null	G
5695	2d144031-13bc-4101-94ee-df8783d44357	1083	15167	342	4	null	null	G
5697	fa70aff3-bc74-4a7a-af8f-835cef37c6bc	14992	15167	342	4	null	null	G
5699	8dca81e2-f091-425d-b07e-91b3c2b7e5a0	273	15167	342	4	null	null	G
5701	3b02198b-f6c2-41aa-ab63-a5ed5af68328	273	15167	527	4	null	16757	G
5703	a2f31da1-330b-4f73-abde-0d2b07aa9f3a	1083	15167	527	4	null	16757	G
5705	1637ecf4-d291-4929-b349-cf778d92576e	1087	15167	527	4	null	16757	G
5707	3a75e0d3-537a-49e2-8cc4-dee47e4d05f0	14992	15167	527	4	null	16757	G
5709	a738d471-22d8-4fe3-81ed-f7e71fc96167	1090	15167	527	4	null	16757	G
5711	a0c1dccf-d485-47aa-a47f-2680b441dbaa	14992	15167	487	3	14489	null	O
5712	4dd28797-7b9e-4d4e-bab2-31b7b99ef7b3	14992	15167	488	3	14489	null	O
5713	f178f1f5-86ca-401c-ae72-9c4370fc6a77	14992	15167	489	3	14489	null	O
5714	4f285b2e-ae52-4073-9978-3492339ddace	14992	15167	490	3	14489	null	O
5715	b6cd3648-2378-4587-952a-0ca0767456b6	14992	15167	827	3	null	null	O
5716	4d805c1d-c212-4933-9afb-736ede670fb0	73	15167	1055	4	null	null	O
5717	c7fd5291-36ac-44d7-93ea-76eef8f8a58d	73	15167	1054	4	null	16328	B
5718	168ee0a4-165e-48c9-907f-8c63662792ce	73	15167	424	4	null	16329	O
5719	d9f02630-752d-4916-ae4d-c67b6bc2ab72	73	15167	1056	4	null	null	O
5720	8043a2bd-5c9d-4006-a45a-b1fffbbbbbec	9766	15167	1055	4	null	null	O
5721	56907038-abfb-46c5-af6a-8d6caa036a11	9766	15167	1054	4	null	16331	B
5722	ce968b4d-39af-47a8-83e6-98806bb9c889	9766	15167	424	4	null	16332	O
5723	da93fa0c-5c3f-4886-af85-7b7457834ab4	9766	15167	1056	4	null	null	O
5724	58501427-927a-411a-8135-3e0298fbc3e6	9767	15167	1055	4	null	null	O
5725	e00ace02-753a-4297-987f-07f72d6a73b4	9767	15167	1054	4	null	16334	B
5726	94f57f43-95a3-43f0-b9f3-dcf68101d115	9767	15167	424	4	null	16335	O
5727	2e019734-2c8f-4181-b07c-dd76752a7d32	9767	15167	1056	4	null	null	O
5728	3017ce6d-0f3e-4c5d-82e1-ab6c8b885d11	84	15167	1055	4	null	null	O
5729	fd750933-612c-4f4c-80b9-0b1cc3d3e8e7	84	15167	1054	4	null	16337	B
5730	3cfc95e8-faee-4d02-ab20-c8f816302719	84	15167	424	4	null	16338	O
5731	a3a00085-82f6-4a4a-8929-63663ce26394	84	15167	1056	4	null	null	O
5732	7ecefb37-54d8-4dfb-8d0c-24c65d1e0ef9	124	15167	1055	4	null	null	O
5733	4243af3b-95bd-439b-a922-9cfaa8857212	124	15167	1054	4	null	16340	B
5734	40442731-ef0d-45d4-aa88-e45ea260b52d	124	15167	424	4	null	16341	O
5735	4dc7172b-796a-421e-95e2-6b684e6450e7	124	15167	1056	4	null	null	O
5736	f848d01b-9754-4351-aa84-0ea7dd1a079c	165	15167	1055	4	null	null	O
5737	ebc99b9a-23bf-48af-9817-7f9f3e6f2fb0	165	15167	1054	4	null	16343	B
5738	36f306d7-6073-46d4-9799-a5599235c6dc	165	15167	424	4	null	16344	O
5739	3892c494-ab72-4735-a863-48d1a46374f6	165	15167	1056	4	null	null	O
5740	701ea12c-8dd6-4ccf-be89-e41160d1354f	183	15167	1055	4	null	null	O
5741	d0239ed1-1a94-4f50-8867-3b5790ad4585	183	15167	1054	4	null	16346	B
5742	2be30d08-20d1-4dfb-8b40-8fe9c3a753f5	183	15167	424	4	null	16347	O
5743	a96cd7df-6d9c-4e26-98de-dfe31efcfb97	183	15167	1056	4	null	null	O
5744	c8538978-3b5e-4252-bcce-8f18db392dcf	282	15167	1055	4	null	null	O
5745	99810ec5-8a94-4eaf-9ba5-667402abd7a1	282	15167	1054	4	null	16349	B
5746	cf08001a-df0e-44b3-b66b-db20a6a7ec39	282	15167	424	4	null	16350	O
5747	ea4d269e-206d-4a38-bd9b-6286c99526e4	282	15167	1056	4	null	null	O
5748	6b292c0b-19fb-4a40-bee5-c6c9d3c51cfe	74	15167	1054	4	null	16351	B
5749	cf610432-f877-4ea7-9a60-e3324a6aa468	74	15167	424	4	null	16352	O
5750	bb80b417-982d-4011-9b89-24641c53df9d	14972	15167	748	4	null	null	A
5751	a4124d27-cf3c-476c-9d40-613132852ad7	14972	15167	462	4	null	null	A
5752	5ab3b779-e435-42dc-8e2b-79f755a05a5a	14972	15167	421	4	null	null	A
5753	eccbe7aa-cfce-4283-9e7f-5c2e061c2abc	14808	15167	483	4	null	16353	O
5754	05f47f6c-ce2f-4a73-b797-676047b25deb	14808	15167	823	4	null	16354	O
5755	8072451c-9c29-4b5a-922a-12f3eb61e4a7	14808	15167	519	4	null	null	O
5756	b56ddd53-2b9c-484f-95f0-1a7e3d0b1289	14808	15167	484	4	null	null	A
5757	4c966524-f3d6-4d33-b6f6-1b918e65bee6	14808	15167	473	4	null	null	A
