VocabulairID	VocabulairGUID	IMBORGUID	Collectie	Term	KlasseType	Synoniem	Definitie	Toelichting	Wijzigingsdatum	URI
229	91bce53f-65b8-477c-8bde-79cdff777aeb	2b6b57f0-9ddf-4b5f-b8ce-cde1ef3640ae	2	Spandraad	14796	null	Leiding welke gespannen is tussen twee aanhechtingspunten.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/2B6B57F0-9DDF-4B5F-B8CE-CDE1EF3640AE
230	8ea13a09-8ec0-48b3-84bd-da0c1da1239c	941a17c1-a2b2-4cd1-8991-08b0ebcf0c2a	2	Speelterrein	14796	Speelplek, Speelgelegenheid, Speeltuin	Geheel van begroeiing, verharding, opstallen en speelwerktuigen bedoeld als speelplaats voor kinderen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/941A17C1-A2B2-4CD1-8991-08B0EBCF0C2A
231	e7c96e2f-0216-4289-9e9c-2883eb908576	4efb3a19-e491-469f-aa96-debed9c1be4d	2	Speeltoestel	14796	Speelvoorziening	Toestel en structuren, met inbegrip van componenten en constructieve onderdelen, waarmee of waarop kinderen binnen of buiten kunnen spelen, individueel of gezamenlijk, volgens hun eigen spelregels of beweegredenen, die te allen tijde kunnen worden gewijzigd.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/4EFB3A19-E491-469F-AA96-DEBED9C1BE4D
232	23909fe2-540d-4e14-b857-90b591c91023	8d545d3c-1311-43a0-8571-cb82b429bfb4	2	Spooras	14796	Spoorverbinding	De as van het spoor, dat wil zeggen het midden van twee stalen staven op een onderling vaste afstand, waarover een trein, tram, of sneltram rijdt.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/8D545D3C-1311-43A0-8571-CB82B429BFB4
233	ac8f9592-1ffe-4ea1-ba4a-5689a76be2f7	5c3d9dbc-eea6-42b4-b967-256383f33dd1	2	Sportvoorziening	14796	null	Voorziening op sportterreinen niet zijnde een sporttoestel.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/5C3D9DBC-EEA6-42B4-B967-256383F33DD1
235	0fd5abc1-43c4-4e62-b34b-323ec09940f7	e7f7062b-5233-4534-a184-bf672e92b699	2	Sporttoestel	14796	Sportvoorziening	Apparaat met als functie het beoefenen van een sport.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/E7F7062B-5233-4534-A184-BF672E92B699
275	5c23991e-f7ab-4d4c-a205-da2307dcf790	d20f86ee-c4b5-497d-bed0-34b7509121e5	2	Verkeersdrempel	14796	null	Verhoging in de rijbaan, bedoeld om het gemotoriseerde verkeer met een lage(re) snelheid te laten rijden. Toelichting: Sinds ongeveer 2000 beschikt de Nederlandse wegenbouw over technische mogelijkheden om drempels uit te voeren in een doorlopende asfaltverharding en dan zodanig dat deze een specifieke snelheid uitlokken bij circa 80 procent van het gemotoriseerde verkeer.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/D20F86EE-C4B5-497D-BED0-34B7509121E5
276	5c2d5fdb-92f5-4bd5-93c6-903e15d53773	3414e1e7-fd9f-4e93-b44a-e3bf5df08314	2	Verkeerseiland	14796	null	Weggedeelte van beperkte omvang, uitgevoerd als een verhoging of wegmarkering, dat wordt omsloten door rijbanen of rijstroken en als doel heeft verkeersstromen te scheiden.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/3414E1E7-FD9F-4E93-B44A-E3BF5DF08314
277	21574552-bcd2-414d-820a-c8d6a3973859	1ec08d0a-a4c9-4589-969c-40d5dee3e464	2	Verkeerslantaarn	14796	null	Behuizing voor één of meer lichtbronnen in het verkeer inclusief alle elektronische componenten voor het juist richten en het beschermen van de lamp.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/1EC08D0A-A4C9-4589-969C-40D5DEE3E464
278	c67dfbd5-1815-4e86-a7c7-e8b2a4eb3986	09b678a0-265e-44ee-a6db-8ece66ff7490	2	Verkeersspiegel	14796	null	Een bolle spiegel die gebruikt wordt om onoverzichtelijke verkeerssituaties te verduidelijken.	Object in de openbare ruimte dat licht (en andere soorten elektromagnetische straling) weerkaatst volgens de wet "hoek van inval = hoek van terugkaatsing".	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/09B678A0-265E-44EE-A6DB-8ECE66FF7490
279	53312f2b-c699-47cf-99a4-db04c29a8677	fbef10ce-6a89-4c1e-8328-41e5793427bb	2	Verzamelplaats	14796	null	Terrein of plaats bestemd voor de opslag of het verzamelen van goederen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/FBEF10CE-6A89-4C1E-8328-41E5793427BB
280	e69bff65-b816-4e1b-aaa0-b47e3f860467	f518f9b4-43b9-4e0c-962b-a1d38b5f3e92	2	Verzinkbare piramide	14796	null	Een in het wegdek verzinkbaar object in de vorm van een piramide en voorzien van een waarschuwingsbord.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/F518F9B4-43B9-4E0C-962B-A1D38B5F3E92
281	c54d5397-126a-4fcf-8526-e475c3f6be34	efcec4c3-01ea-4061-8479-f236c43a998b	2	Verzorgingsplaats	14796	null	Langs de weg gelegen parkeergelegenheid, met inbegrip van de daarbij horende verharde en onverharde banen en een of meer voorzieningen ten behoeve van reizigers en/of voertuigen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/EFCEC4C3-01EA-4061-8479-F236C43A998B
282	0f6ee629-3592-4a3c-81d6-ff98a2c28653	e13e2867-bc61-462a-bcba-a8570c863a75	2	Viaduct	14796	null	Een onderdeel van een ongelijkvloerse kruising van twee (geplande) (spoor)wegen of een kruising van een weg met ondergrondse leidingen. Deze civiele constructie is feitelijk niet veel anders dan een vaste brug, hoewel er hiermee geen waterweg wordt gekruist. De ruimte onder de overbrugging is in geval van aanwezigheid van pijlers verdeeld in zogenaamde velden. Elke ruimte tussen pijlers, c.q. tussen een landhoofd en een pijler, is gedefinieerd als een veld.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/E13E2867-BC61-462A-BCBA-A8570C863A75
283	c8a71c9e-db5a-4acb-b5ee-5d2b381c534e	e4e72284-ce8c-431e-b44e-a0a0b8eeeef2	2	Vitrinekast	14796	null	Uitstalkast waarvan de inhoud van meerdere kanten kan worden bekeken.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/E4E72284-CE8C-431E-B44E-A0A0B8EEEEF2
284	1fcd196c-7419-4254-a150-75b21c524227	d6806786-8c4e-4154-8680-b0bded5ac62d	2	Vlaggenmast	14796	null	Paal waaraan een vlag bevestigd kan worden.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/D6806786-8C4E-4154-8680-B0BDED5AC62D
285	b6d50a30-30ab-467b-b6aa-f03556d241c8	aced9569-a6af-4b12-a92d-29b2bf833ac5	2	Vlonder	14796	Vonder	Smalle houten brug of een kleine aanlegsteiger, vaak niet meer dan 1 of 2 planken breed; voor langzaam verkeer.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/ACED9569-A6AF-4B12-A92D-29B2BF833AC5
286	aba1fd8b-d047-4c8a-9578-b5c9592784ff	6984e156-05e9-4041-a5ab-7b757cd67219	2	Voedersilo	14796	null	Opslagfaciliteit voor veevoer, bestaande uit een verticale container met een opening aan de onderkant.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/6984E156-05E9-4041-A5AB-7B757CD67219
287	d319c218-4f6b-4bec-a3cc-44b881ba7d93	ac8e3b01-901f-4053-9957-f16b9ca7a28b	2	Voegovergang	14796	null	Constructie die een continu (weg)oppervlak vormt tussen aangrenzende hoofdconstructiedelen (bijv. brugdelen/landhoofden) en die de continuïteit van de rijbaan garandeert.	Voeg (tussenstuk) in een brugdek, viaduct of weg met als doel een begaanbare overgang te vormen. Andere definities: Een voegovergang is een constructie in het wegdek, die zorgt dat de werking in de aansluiting tussen het wegdek en een kunstwerk als een viaduct, brug, duiker of fly-over kan worden opgevangen. Het zijn veelal rubberprofielen aangebracht tussen stalen randprofielen. Het is een constructie ter overbrugging en al dan niet waterdichte afsluiting van een voeg tussen de verharding op een kunstwerk en op een aardebaan, of tussen de verharding op twee kunstwerkdelen. Voegovergangen vormen de schakel tussen wegen, viaducten en bruggen. Ze moeten het verkeer dragen, bewegingen van viaducten en bruggen opnemen, de omgeving van voegovergangen beschermen tegen gevolgschade van lekkage en geen geluidhinder veroorzaken. Constructie ter overbrugging en al dan niet waterdichte afsluiting van een voeg tussen de verharding op een kunstwerk en op een aardebaan, of tussen de verharding op twee kunstwerkdelen. Voegovergangen vormen de schakel tussen wegen, viaducten en bruggen.	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/AC8E3B01-901F-4053-9957-F16B9CA7A28B
288	3eff4c74-2c3e-494f-aae5-5f6edf4a8463	7ffcb522-277d-4a2a-aa2a-fbcc2a68f0a1	2	Voetpad	14796	null	Voor voetgangers bestemd deel van een weg of alleen voor voetgangers toegankelijke weg. In de bebouwde kom is het dit vaak enigszins verhoogd (trottoir). Het wordt formeel aangeduid met bord G07.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/7FFCB522-277D-4A2A-AA2A-FBCC2A68F0A1
15	62d75ed1-7b9c-4835-8706-33b443ef2875	38a36b34-a593-499d-b210-0c48fb40ca3b	2	Armatuur	14796	null	Behuizing voor één of meer lichtbronnen inclusief alle elektronische componenten voor het juist richten en het beschermen van de lamp.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/38A36B34-A593-499D-B210-0C48FB40CA3B
16	451f8565-7af8-4fbd-be65-ef8290c53a51	79b90a90-2529-4d0c-91a6-95fe35b59061	2	Asbak	14796	null	Artikel waarin rokers de as van hun sigaret of sigaar kunnen deponeren en hun restant van de opgerookte sigaret of sigaar in kunnen uitdrukken.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/79B90A90-2529-4D0C-91A6-95FE35B59061
17	8ee862a0-acf7-4abd-85b7-72247a6cdcc1	8b90cb61-b547-4ae7-ad3d-c6f98317f0d2	2	Balustrade	14796	null	Een open hekwerk of afzetting aan de rand van een overbrugging. Een balustrade beveiligt tegen het vallen.	Een balustrade is een hekwerk of afzetting aan de rand van een overbrugging. Een balustrade beveiligt tegen het vallen. (Bron: IMGeo)	Wed Jul 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/8B90CB61-B547-4AE7-AD3D-C6F98317F0D2
18	26db2dab-684b-4f76-85fe-78f1eebd81a6	17036cd0-5b49-4923-a3f7-856ce8275dc2	2	Band	14796	null	Element dat de scheiding verzorgt tussen een rijbaan en het meestal hoger gelegen object. Maakt deel uit van een wegconstructie en voorkomt dat water en vuil van de weg in de bermen, tuinen of huizen terechtkomen. Voorkomt tevens dat motorvoertuigen het hoger gelegen object op rijden.	Een band is een element dat de scheiding verzorgt tussen een rijbaan en het meestal hoger gelegen object. De band maakt deel uit van een wegconstructie en voorkomt dat water en vuil van de weg in de bermen, tuinen, of huizen terechtkomt. De band voorkomt tevens dat motorvoertuigen op het hoger gelegen object rijden. (GLD)	Wed Jul 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/17036CD0-5B49-4923-A3F7-856CE8275DC2
19	7074d64e-ead1-4413-b519-f0a1504a127c	5e7a81d3-1df1-4af2-b091-83d578c7806c	2	Beerput	14796	null	Put bestemd voor het tijdelijk opslaan van vuilwater en voor een gedeeltelijke biologische afbraak van het vuilwater.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/5E7A81D3-1DF1-4AF2-B091-83D578C7806C
20	eb5813d8-f63c-43bf-b382-837277e43345	73c28dc5-a73a-47c8-8954-bac8ab61d375	2	Begraafplaats	14796	null	Een besloten gebied waar lichamen van overleden personen worden begraven. Er worden ook urnen as van gecremeerde lichamen bewaard.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/73C28DC5-A73A-47C8-8954-BAC8AB61D375
21	ad5d0c74-3b84-480a-a8f1-9d2ad0e87c7d	d75f4064-3922-4dda-bf8d-7c26f748dae2	2	Beheervak	14796	null	Een functioneel gebied voor het beheren en inspecteren van de objecten binnen de begrenzing. De begrenzing kan ook uit meerdere vlakken bestaan (multivlak).	Afwegingen bij bepalen van de grenzen van een kunstwerk (in IMBOR: beheervak):
Wel of niet meenemen van: 
• Constructie of onderdelen daarvan.
• Bovenbouw en onderbouw/fundering.
• Aansluitende oeverconstructies tot een bepaalde lengte.
• Aansluitende remming- en/of geleidewerken
• Bedieningsgebouwen
• Aansluitende verhardingen tot een bepaalde afstand.
• Verhardingen en andere onderdelen onder bijvoorbeeld viaducten.
• Waterbodems langs oeverconstructies.	Wed Jul 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/D75F4064-3922-4DDA-BF8D-7C26F748DAE2
22	8297ca9d-da75-4689-975a-b2e81f5d0cb3	133272c3-6225-4c62-9d23-8600f0d91e43	2	Belangenstrook	14796	null	Buffer rondom leiding.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/133272C3-6225-4C62-9D23-8600F0D91E43
328	6da3ef0e-632d-4fce-b9c9-7b0dfa4d6fc2	83f95133-4d59-4b1f-b5dd-6055da2c007f	2	Zitelement	14796	null	Zit- of steunplaats voor één of meerdere personen, bedoeld voor openbaar gebruik en geplaatst in de openbare ruimte (vnl. in parken, plantsoenen, bossen en langs wegen).	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/83F95133-4D59-4B1F-B5DD-6055DA2C007F
329	954b5b00-2529-475f-9f41-c8a238ab90ec	cb6104f2-aebe-4ec6-ad5c-9829b8aec985	2	Verkeerszone	14796	null	Verkeerskundige afbakening van een gebied.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/CB6104F2-AEBE-4EC6-AD5C-9829B8AEC985
330	a914d124-68ea-4e49-b086-3f76b790f09a	d44358fa-2057-4a91-aab9-d99e8173d504	2	Zonnepaneel	14796	null	Een paneelvormige installatie die zonne-energie omzet in elektriciteit.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/D44358FA-2057-4A91-AAB9-D99E8173D504
331	cb7d9e6f-a28b-4682-be83-a8e2a227b988	9a0be387-0fcf-4d16-af0d-a89ee0def168	2	Zoutwaterleiding	14796	null	Leiding voor het transport van zoutwater.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/9A0BE387-0FCF-4D16-AF0D-A89EE0DEF168
23	057aa6b5-551c-44e0-bcc0-f3644a25d73f	7efa4ba1-540b-43b4-b5e9-27c01bb3d7cf	2	Benzine- of olieput	14796	null	Putdeksel die toegang geeft tot een benzine- of olietank ten behoeve van vullen, onderhoud of inspectie.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/7EFA4BA1-540B-43B4-B5E9-27C01BB3D7CF
24	23b9487c-db82-4610-be7e-647737d68e79	1bde9b22-97d3-440b-a287-496c11748090	2	Tankstation	14796	Benzinestation	Geheel van installaties, verharding en opstallen waar brandstoffen ten behoeve van verbrandingsmotoren worden verkocht.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/1BDE9B22-97D3-440B-A287-496C11748090
25	3ee4094a-d0d8-4093-86d3-fbd5e260e841	9afaf493-40da-4072-a0b2-852508c5272c	2	Beregeningsinstallatie	14796	Sproeier	Installatie voor het toevoeren van water in plaats van of in aanvulling op de natuurlijke regenval.	Installatie of apparaat dat wordt gebruikt om gewassen te bevochtigen, met name in tuinen, kwekerijen, stadions en op akkerland.	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/9AFAF493-40DA-4072-A0B2-852508C5272C
26	1e5935a9-6eb7-4a45-a87b-79c09bbc1c9b	bc95b473-af2c-4916-ad9e-5c7c525948ed	2	Beregeningsleiding	14796	null	Buis of leiding voor het toevoeren van water naar een sproeier of waterkanon.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/BC95B473-AF2C-4916-AD9E-5C7C525948ED
27	0b1d66c7-65ed-4361-bb48-e2f2f8e51f5a	06b3577a-c41e-466f-92c5-337076d0f2e2	2	Beregeningsput	14796	null	Een put die kan worden ingezet voor veel verschillende toepassingen, zoals het irrigeren en beregenen van grote stukken landbouwgrond, golfbanen, tuinen en voetbalvelden.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/06B3577A-C41E-466F-92C5-337076D0F2E2
28	d55f8ce1-ea9b-4f20-a75f-d90418224216	83dc8dbc-9b35-4c80-aad1-890d5972478e	2	Beschoeiing	14796	null	Een nagenoeg verticale wand tot kering van grond om afkalving van water te voorkomen, geen kademuur.	null	Tue Apr 18 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/83DC8DBC-9B35-4C80-AAD1-890D5972478E
29	60ef0c07-6069-4ca2-87fc-452feb71baba	13768641-088c-4520-9aa3-30e2cb5f1d34	2	Betaalautomaat	14796	null	Apparaat dat betaalkaarten en/of contant geld accepteert om betalingen uit te voeren.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/13768641-088C-4520-9AA3-30E2CB5F1D34
30	2c8a603c-2b20-4491-b4fd-10e3aa3f51f2	245f2f50-d734-4e41-8d46-bd69667cd07c	2	Betonning	14796	null	Een systeem van boeien en bakens waarmee in open zee of in een vaarwater ondiepten of de aanwezigheid van gevaarlijke objecten worden aangegeven.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/245F2F50-D734-4E41-8D46-BD69667CD07C
31	96cb3a17-637c-4f89-ba4c-6defd3a675ad	082adb1c-79bc-4430-90b4-185baf66e556	2	Beugel	14796	null	Een bevestingsmiddel voor objecten.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/082ADB1C-79BC-4430-90B4-185BAF66E556
32	c8c971b9-9fbb-4f83-8496-9c279d285438	04424005-7cd6-45b3-babb-1b15cb0aff82	2	Bierleiding	14796	null	Leiding voor het transport van bier.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/04424005-7CD6-45B3-BABB-1B15CB0AFF82
33	ef7196ce-79f3-4dc2-8bfc-1c223b8d3d91	5ae7f87e-46b2-4cea-a409-1ccd12423945	2	Bijzondere tegel	14796	null	Tegel voor bijzondere doeleinden en gelegenheden.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/5AE7F87E-46B2-4CEA-A409-1CCD12423945
34	a411ed1b-0e8b-4c24-ad33-7e72546e3ed1	31b6eecd-e16c-47ca-bf9d-4dcd7fc76ac8	2	Blok	14796	Schrikblok, geleideblok, sierbol	Integraal element, meestal van beton of steen, bedoeld om een openbare ruimte te verfraaien, achterliggende gebieden te beschermen of te dienen als zit- of speelelement.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/31B6EECD-E16C-47CA-BF9D-4DCD7FC76AC8
