LoggingGUID	VocabulairGUID	IMBORGUID	GitHub-issueID	Omschrijving	Terugkoppeling	Loggingsdatum	Status	Aard aanpassing	Collectie
61703ad0-566f-4aea-ad4f-0d656b6b1d93	N.v.t.	{52CC52A0-9C94-4926-8B0B-E7D8450F092C}	170	Wat betreft het attribuut Type Extra Gedetailleerd zouden wij vanuit verhardingen graag de domeinwaarde Steenmastiekasfalt 8G+ toegevoegd zien.	Semantische relatie Constructielaag verhardingsobject :: bestaat uit :: SMA-NL 8+ is toegevoegd aan imborKern_K_ObjecttypenSemantischeRelaties	Tue Oct 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Semantische relatie toegevoegd	Materie
61756ccc-9a84-42b2-9c1a-534ffa54da12	{F34A99DD-1B2D-47E2-915C-31C7E7C95E27}	{897418B4-68EF-4A6A-8703-0601119462EC}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:SpeeltoestelType; is aangepast van: "Het enumeratietype SpeeltoestelType is de naam voor de domeinwaardenlijst van de klasse Speeltoestel en het attribuut type.", naar: "Het enumeratietype voor de domeinwaardenlijst van de klasse Speeltoe	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
6175e3bb-31f0-4e5d-b8e1-a602a7875e39	{E15E9568-102A-4222-98A3-F2DEB3AA4CFB}	{FA3BF87F-B54E-4BF6-A264-E518E8DC5053}	1129	Afstemming met Handboek Bomen: toevoeging boomkroonvolume, boomkroonvolumeklasse eindbeeld en boomkroonvolumeklasse actueel	boomkroonvolumeklasse actueel is toegevoegd aan imborVoc_Termen	Mon Apr 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
617e4d40-9eb3-4154-be09-8f95a713189f	{EE1D76E1-AF02-4582-BE85-AB59AFF04827}	{E444308A-5BE9-4655-B6A0-2ADFE8838177}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:WatervlakteGebruiksfunctie; is aangepast van: "Het enumeratietype WatervlakteGebruiksfunctie is de naam voor de domeinwaardenlijst van de klasse Watervlakte en het attribuut gebruiksfunctie.", naar: "Het enumeratietype voor de domeinwaard	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
619cc974-7827-443d-8754-a706c7cc5d61	N.v.t.	{1EB93B35-AE64-46BC-B74D-A5CED04548DD}	1127	Afstemming met Handboek Bomen: boomvoorziening	Boombunker vervalt bij BoomBoomvoorziening in imborKern_EnumeratiesDomeinwaarden	Mon Apr 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
61aac63d-bb13-4653-a5eb-701b684c815b	N.v.t.	{274587A5-1E76-4328-9325-9D44A331212C}	890	NEN2660-2 modellering voor informatieobjecten.	Semantische relatie m.b.t. Rand verhardingsobject vervalt in imborKern_K_ObjecttypenSemantischeRelaties	Fri Jul 21 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Semantische relatie vervallen	Semantische relatie
61d08036-c380-45cd-ac0a-177221e89be9	N.v.t.	{3DB0A385-91B3-46D7-8DFC-F3B2E81B40A4}	673	Rotterdam | review CROW IMBOR | 2	BandAfmeting :: 130x470x280 is toegevoegd aan BandAfmeting in imborKern_EnumeratiesDomeinwaarden	Thu Jan 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
61d72b12-d9b5-45e5-82a2-2ad54d1c43d3	{B53462BD-A026-460E-A2B0-FFDF68C6402C}	{A9519639-348C-40C3-AFAE-A89C1ED317E2}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:geo:wktLiteral; is aangepast van: "Het type geo:wktLiteral wordt gebruikt voor het vastleggen van het ruimtelijke gegeven (spatial) van een objecttype, de geometrie of locatie van een object.", naar: "Datatype dat wordt gebruikt voor het 	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Datatype
61e2a55e-b56b-47bb-8542-ce4d0935fca6	N.v.t.	{B0C44659-51D2-4397-9149-97FD7A244EB4}	1101	
Afleidbare attributen zo veel mogelijk consistent uit IMBOR verwijderen	bag-identificatie vervalt als attribuut en als attribuut bij: Kunstwerk	Fri May 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
61e5fd11-f7a7-4823-8836-a1697898990e	N.v.t	{3304A31C-8085-4594-B771-557119F1236F}	Unafact67	GWSW: Fysiek object-Put-Blinde put: Klasse rioolput is er tussenuit. Aanpassen in IMBOR. Aanpassen in mapping. Blinde put voor alle putten van toepassing maken IN MAPPING	Beerput :: blinde put :: ja toegevoegd als tegenhanger van Fysiek object-Put-Blinde put in refModel_Mapping.	Mon Nov 28 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Mapping toegevoegd	Objecttype
61e826c1-733c-4858-8eb9-d8f24e54a27d	N.v.t.	{A7906A09-0592-4CB3-906E-9AC256A426FE}	1096	UNAFACT: Nalopen eenheden van de combinaties van KlasseAttribuut i.r.t. GWSW	De eenheid van porositeit bij Drain gewijzigd naar m/dag	Mon Mar 27 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Eenheid gewijzigd	Eenheid
61ed5458-5405-4c3b-a5d0-fd5933852131	{442C1996-57C3-450F-A3B0-9027649FC285}	{1D08E8F9-B74D-42BC-8D1B-0F62B997DDB3}	Unafact999	Afgebroken definitie aangepast van term: IK02	Weerstand tegen schokken tot 0,2J (open armatuur).	Fri Nov 25 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
61f1822a-8d57-48ae-a251-5ade98c03e12	N.v.t.	{4A6CD607-8D6C-44A2-96CA-8299B130DCC0}	1123	Afstemming met Handboek Bomen: boomkroondiameterklasse actueel	BoomKroondiameterklasse ::  10 tot 15 m. vervalt in imborKern_EnumeratiesDomeinwaarden	Fri Apr 14 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
61fc6017-3c8a-4b6f-a3ae-a4c93ae50419	{C8A13B52-BA95-43DD-BF99-70ADBD494B84}	{49F4666F-1E40-48DD-B32B-B01B098ACE57}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Vaarweg; is aangepast van: "Aaneengesloten stuk oppervlaktewater, dat als vaarweg in de Wegwijzer voor de binnenscheepvaart is gedefinieerd.", naar: "Aaneengesloten stuk oppervlaktewater, dat met deze functie in de Wegwijzer voor de binne	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Objecttype
6205ebe0-b760-416c-b07e-892ea7223c4a	{2D96159F-7AD4-42CD-AF4B-37B1214FB6CC}	{F2844841-8E88-4EF5-80CF-F3FE1C117202}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:BordTypeBevestiging; is aangepast van: "Het enumeratietype BordTypeBevestiging is de naam voor de domeinwaardenlijst van de klasse Bord en het attribuut type bevestiging.", naar: "Het enumeratietype voor de domeinwaardenlijst van de klass	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
620ba3a9-3f14-4292-abbc-70d7ad492ea4	{DF7DD3BB-6263-4DB6-B033-B9D9B91F5BAA}	{97834AD8-6F73-4E17-8455-1F1B9487E9CD}	1120	Afstemming met Handboek Bomen: boomhoogte actueel	boomhoogteklasse eindbeeld: synoniem boomhoogte verwijderd.	Wed Apr 12 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Synoniem gewijzigd	Attribuut
62205a98-f476-4020-9b11-8e68afed7209	{510E6D8A-EDE3-4AC6-818E-9F656AC0DE86}	{C2A54E1F-8DF9-4410-9DE6-077E2AB3CF70}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Naaldenkervel is toegevoegd aan imborVoc_Termen	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
62483814-7b38-444b-978d-9f17f5345e20	N.v.t.	{E1737511-561D-4847-951F-BE464BB38658}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Weegpunt_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
625036da-9f9c-4836-90a1-7c0e7ae7cf28	{309F77D7-0474-4744-9355-8440C1FD83D4}	{259ECB77-8799-435D-871D-ADFB8900040B}	1129	Afstemming met Handboek Bomen: toevoeging boomkroonvolume, boomkroonvolumeklasse eindbeeld en boomkroonvolumeklasse actueel	BoomBoomkroonvolumeklasseEindbeeld is toegevoegd aan imborVoc_Termen	Mon Apr 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Enumeratietype
625828d6-e5ed-4c8f-9e10-49041cd5589c	N.v.t.	{CFB4B486-9DA4-4522-982C-357C48E2F10F}	1048	Amsterdam: Videconstructie als  instantie van Bouwwerk	bor-type toegevoegd aan de klasse Videconstructie in imborKern_K_KlassenAttributen.	Fri Nov 25 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Attribuut toegekend aan klasse	Attribuut
626a3cce-cbf3-43ee-b175-ccc55efee7fd	{BA53264F-C61D-4A0C-A992-FFFC4ABA1190}	{658E45BD-089F-4BA6-9514-C8732D849135}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:MechanischeTransportleidingDrukklasse; is aangepast van: "Het enumeratietype MechanischeTransportleidingDrukklasse is de naam voor de domeinwaardenlijst van de klasse Mechanische transportleiding en het attribuut drukklasse.", naar: "Het 	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
62705061-f6d0-4ccb-b6b8-d3b43b0679f0	{D7CC8075-5E15-4B4A-A4AC-D1294505B872}	{8096BE4C-16E7-4D46-98EA-E70EC0D2E2BF}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Lavasteen; is aangepast van: "Gestolde lava, het product van vloeibaar gesteente dat ten gevolge van vulkaanuitbarstingen aan het oppervlak komt en daar stolt. Lavasteen wordt veelal gebroken om gebruikt te worden als halfverharding.", na	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Materie
627deafd-cc32-4f93-a9b1-c85f7e4a8616	N.v.t.	{D3E7CB2E-A954-44E1-B34B-39417A6EB52F}	1096	UNAFACT: Nalopen eenheden van de combinaties van KlasseAttribuut i.r.t. GWSW	De eenheid van maximale capaciteit doorlaat bij Mechanische afsluiter gewijzigd naar m3/h	Mon Mar 27 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Eenheid gewijzigd	Eenheid
6281e2e1-1e0a-4850-8fba-49f256793aaa	{FFC4CEE7-5356-47FF-86CE-DC683363B24E}	{03878041-8B9A-4C73-8A8E-27DCA6513730}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Pijlscheefkalk is toegevoegd aan imborVoc_Termen	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
6286091b-8446-4ba8-a461-5a6bfa8946fc	{F2563000-12F7-48C5-A054-1788805A6976}	{4A34CC0B-8B28-4214-8FC5-CF47209F8D77}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:type magneetschakelaar; is aangepast van: "Aanduiding voor het type magneetschakelaar die in de kast zit.", naar: "Categorisering van de magneetschakelaar die in de kast zit."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Attribuut
62943c0b-c6e7-46c0-8c0e-03452dc1a020	N.v.t.	{88BF38AB-86E5-49D9-9F45-5A18660E9D5D}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Rosse woelmuis is toegevoegd aan FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd in imborKern_EnumeratiesDomeinwaarden	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
6296b942-2988-408f-b3e0-0b774bc36f65	{5439007A-4E1A-4167-91E5-7792084A71C7}	{FFBE2AFE-BB36-4ADE-9081-3F4CAACAD791}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:BrandblusinstallatieTypeBesturing; is aangepast van: "Het enumeratietype BrandblusinstallatieTypeBesturing is de naam voor de domeinwaardenlijst van de klasse Brandblusinstallatie en het attribuut type besturing.", naar: "Het enumeratiety	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
62aeac08-d4c0-4f33-bebb-900ef3123774	N.v.t.	{A9E55931-06E1-4D64-A6F9-7F9ADC5C7F57}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Mobiele waterkering_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
62b07ce1-f829-4e6e-945c-7c03c14f0294	{8125A372-AF3B-461B-9B93-37E6A26F3EC0}	{CB68E3F3-405E-42BD-A965-6D9FAE10988F}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:vorm; is aangepast van: "Vorm van een beheerobject.", naar: "Kwalitatieve aanduiding van de contouren van een beheerobject."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Attribuut
62bef77e-db50-4810-b2d5-afe9b47bf6f1	{2AF6C2CA-34AF-41E7-807E-663B21E0A83B}	{3D01FFA2-273D-4A0B-A39F-48C239278C2D}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:RioolstelselType; is aangepast van: "Het enumeratietype RioolstelselType is de naam voor de domeinwaardenlijst van de klasse Rioolstelsel en het attribuut type.", naar: "Het enumeratietype voor de domeinwaardenlijst van de klasse Rioolste	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
62d33f38-2610-4adf-989e-09f79ca94a3d	{329945F8-20A3-442E-ACD2-1AC75944A321}	{01A36FEB-9DDA-4834-B862-5E4815D4952F}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:WatervlakteType; is aangepast van: "Het enumeratietype WatervlakteType is de naam voor de domeinwaardenlijst van de klasse Watervlakte en het attribuut type.", naar: "Het enumeratietype voor de domeinwaardenlijst van de klasse Watervlakte	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
62e2988a-496b-42ca-987d-6610460b6cd3	{D11AF365-9E77-4BE2-9F88-E24BFCFCA737}	{6B9EC546-C428-4537-A5B6-1482080F88EA}	1137	Afstemming met Handboek Bomen: vereiste vrije doorgang, vrije doorrijhoogteklasse, vrije doorrijhoogteklasse primair en vrije doorrijhoogteklasse secundair	2,5 m. en groter vervalt als term vanwege de wijzigingen in de afstemming tussen IMBOR en het Handboek Bomen, die ervoor hebben gezorgd dat deze domeinwaarde tot geen enkel EnumeratieType behoort. Conform https://docs.crow.nl/imbor/modelleerregels/#relatie-tussen-een-domeinwaarde-en-een-enumeratietype-is-1-n-r0017	Wed May 03 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Term vervallen	Domeinwaarde
62eeb23e-f4b4-46ce-a7bb-f69e3b9926cd	N.v.t.	{97A4AD95-71AA-43E9-A372-FBB857A2C46E}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Camping_plus-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
62fd5046-e260-4f09-b1e9-73cb461bf4db	N.v.t.	{BC92437D-04B1-4C61-BF98-A883180C8161}	1116	Afstemming met Handboek Bomen: beschermingsstatus, beschermingsstatus gedetailleerd en meerstammig	Bijzondere groeivorm wordt toegevoegd aan BoomSpecifiekeBoomkenmerken in imborKern_EnumeratiesDomeinwaarden	Wed Apr 12 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
63231096-7d88-4683-bfa5-38066b8e9629	{261E2445-1186-41BD-B3D6-D8754B8DAD1B}	{5AFBE77E-4AFD-4E16-9DFE-A259B8F78F27}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Kurk; is aangepast van: "Een licht, elastisch materiaal, dat wordt gemaakt van de schors van de kurkeik.", naar: "Een licht, elastisch materiaal, dat wordt gemaakt van de schors van de eikensoort Quercus suber."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Materie
63231649-53d2-4917-ba14-dcd0fccf83d1	{1A157372-77E1-4A33-9BCE-831E9997B979}	{348482A2-3F1B-42EA-ABBC-290ECD907D56}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Zoet water; is aangepast van: "Zoetwater (zoet water) is water dat minimale hoeveelheden zout bevat, dat dus een geringe saliniteit heeft. Hiermee onderscheidt het zich van brak water en zout water. Zoetwater heeft zijn oorsprong in neers	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
632623b9-2017-4f02-89cb-123fbd73b6c7	{4D0A627B-AB11-4FE2-A932-D42E9C530BAF}	{10767178-80D1-4DA8-ACE3-9646EBB3914D}	1137	Afstemming met Handboek Bomen: vereiste vrije doorgang, vrije doorrijhoogteklasse, vrije doorrijhoogteklasse primair en vrije doorrijhoogteklasse secundair	BoomVereisteVrijeDoorgang  toegevoegd aan imborVoc_Termen	Mon Apr 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Enumeratietype
632a0539-b43f-48f7-99e1-aa8b9e592c68	{FF38A0C2-6B68-4AA8-87E3-B650453D4030}	{F2760101-AF9B-44B3-8452-CC862247378C}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Luik; is aangepast van: "Een valluik, een soort poort of deur ter bescherming van een raam of als onderdeel van een kunstwerk of constructie.", naar: "Een soort poort of deur ter bescherming van een raam of venster of als onderdeel van ee	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Objecttype
632c6757-c738-47b5-ac85-6dba97fd0371	{824AFE52-1D27-47F0-A5DC-3E44A22262FF}	{0B25B106-78BF-484D-A888-E915D092D352}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Achtergrondschild; is aangepast van: "Achtergrondschilden worden aangebracht om of achter de verkeerslantaarns van driekleurige verkeerslichten.", naar: "Scherm dat wordt aangebracht om of achter verkeerslantaarns."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Objecttype
63309300-13d9-4b99-9391-651702892c3b	N.v.t.	{BC819EBE-0F68-492D-83F3-D0257374D77E}	1137	Afstemming met Handboek Bomen: vereiste vrije doorgang, vrije doorrijhoogteklasse, vrije doorrijhoogteklasse primair en vrije doorrijhoogteklasse secundair	4,5 m + m.v. rondom toegevoegd aan BoomVereisteVrijeDoorgang in imborKern_EnumeratiesDomeinwaarden	Mon Apr 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
6330c432-48dd-44f4-83cf-39aeab3b1ab2	N.v.t.	{91EFBCE8-5402-405B-836D-CECA1975AB84}	1116	Afstemming met Handboek Bomen: beschermingsstatus, beschermingsstatus gedetailleerd en meerstammig	Verplant wordt toegevoegd aan BoomSpecifiekeBoomkenmerken in imborKern_EnumeratiesDomeinwaarden	Wed Apr 12 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
6344fb82-6d40-43fd-b3f5-6d84f4116f75	{511C01C5-A20D-49F0-9782-191DCFAEEB3F}	{38BB43C6-E768-4EEB-84BC-1725C29636A4}	984	Toevoegen van Plantaarn als objecttype	Plantaarn toegevoegd aan imborVoc_Termen	Wed Jan 25 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Objecttype
6355d8d0-f0d0-4252-a02c-a9a20365a3b4	N.v.t.	{43C7BFB8-8180-4E53-AF20-419A142BDBBF}	1092	De Eenheid 'Integer' is niet juist	Eenheid integer is komen te vervallen in imborKern_K_KlassenAttributen. Combinatie van klasse en attribuut is in eenheid aangepast.	Mon Mar 27 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Eenheid gewijzigd	Eenheid
6356d7db-e4b7-4784-87ed-b3cb2045ec14	{E4F18980-ACC2-42E1-AC5E-6872BF11663A}	{C1D1F8B0-7BB6-4874-BF29-ADA4D4415DA4}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:FloraEnFauna-InformatieFloraEnFaunawetAfwijking; is aangepast van: "Het enumeratietype FloraEnFauna-InformatieFloraEnFaunawetAfwijking is de naam voor de domeinwaardenlijst van de klasse Flora en fauna-informatie en het attribuut flora en	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
635a1ded-62db-43ab-8c76-fa9ac2315a63	{B8E87045-868E-4576-A035-741E479F966D}	{CABE7411-DE50-482E-B179-D943287FF859}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:kathodische bescherming; is aangepast van: "Aanduiding of er sprake is van kathodische bescherming.", naar: "Aanduiding of er sprake is van corrosiebestrijding door middel van potentiaalverlaging."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Attribuut
637e3835-a5f6-4afd-b25c-85e9af819b2c	N.v.t	{26F05E33-2B80-4E1D-868D-12F32B3EE589}	Unafact65	GWSW: Fysiek object-Put-Verdekte put: Klasse rioolput is er tussenuit. Aanpassen in IMBOR. Bovengronds zichtbaar voor alle putten van toepassing maken IN MAPPING	Filterput :: bovengronds zichtbaar :: nee toegevoegd als tegenhanger van Fysiek object-Put-Verdekte put in refModel_Mapping.	Mon Nov 28 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Mapping toegevoegd	Objecttype
63902a10-b95a-4ec5-ae4a-69d24663d4f3	{28A02E84-C675-4F43-97C2-90B0EE8BF394}	{27CE9768-7F21-4DE9-8F20-06A68B43D02D}	Unafact61	GWSW: Fysiek object-Put-Opvangput: Klasse kolk is er tussenuit. Aanpassen in IMBOR. Zelfstandig objecttype maken	Opvangput gewijzigd van domeinwaarde naar objecttype in imborVoc_Termen.	Mon Nov 28 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Collectie gewijzigd	Topologisch element
6391ab1f-7a55-49c1-82cf-1365b7d533f5	N.v.t.	{19BD313B-2A14-462B-ACEA-E147524EF5EE}	1141	Afstemming met Handboek Bomen: Vermeerderingsvorm	Eigen wortel vervalt bij BoomVermeerderingsvorm in imborKern_EnumeratiesDomeinwaarden	Fri Apr 14 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
63964d8d-5c1c-4ea9-acb0-49227a390f74	{BA3457C0-9FAE-4CEC-84D2-1D2663AC7080}	{EC6D2C9A-F75D-47D1-AD71-0AF4B2997A69}	673	Rotterdam | review CROW IMBOR | 2	130x150x200 toegevoegd aan imborVoc_Termen	Thu Jan 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
